unit,time,op_setting_1,op_setting_2,op_setting_3,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,kmeans_cluster,agglo_cluster,kmeans_stage,agglo_stage,pca_1,pca_2,tsne_1,tsne_2
94,282,0.0013,-0.0005,100.0,0.4004683840749123,0.5321980818164036,0.5127925117004679,1.0,0.5215517241379324,0.7764705882350427,0.2760086888200774,0.6666666666666714,0.3828571428571443,0.5084055017829847,0.761904761904816,0.3081154712631573,0.3932882665379047,0.5454545454545467,0.6369047619047592,0.6304852027089716,3,0,Stage 3,Stage 0,0.5157235401842379,-0.16850929249326696,72.97425,-15.282012
94,283,-0.0016,0.0001,100.0,0.3442622950819611,0.5347426110784887,0.4731669266770666,0.9375,0.4952107279693507,0.7823529411764412,0.2566437121597289,0.6666666666666714,0.4342857142857177,0.5466123280692798,0.7678571428571104,0.2965369099386947,0.4017382906808286,0.3636363636363668,0.7083333333333321,0.702198719732813,3,0,Stage 3,Stage 0,0.49689894621731767,-0.2950704637221498,80.56002,-15.651656
94,284,-0.0028,0.0002,100.0,0.4355971896955566,0.6854570366020738,0.4390015600624011,0.9375,0.5258620689655196,0.741176470588016,0.2860840227388195,0.6666666666666714,0.4514285714285719,0.5481406011207319,0.75,0.2910357835175716,0.4123611781747947,0.5454545454545467,0.577380952380949,0.7856016328045285,3,0,Stage 3,Stage 0,0.581434972685996,-0.16873903091772458,73.73405,-11.615687
94,285,-0.0033,0.0001,100.0,0.5175644028102795,0.4458798199256222,0.4277691107644301,0.9375,0.4679118773946342,0.7705882352940989,0.2978231732680143,0.6666666666666714,0.4457142857142884,0.5241976566479849,0.761904761904816,0.2970608267407115,0.4126026074360212,0.6363636363636402,0.6547619047619051,0.6023749884033762,3,0,Stage 3,Stage 0,0.5186571396001032,-0.12943511197101054,70.07948,-14.482069
94,286,0.0005,-0.0005,100.0,0.4426229508196684,0.4419651595224145,0.4393135725429005,1.0,0.4679118773946342,0.7529411764703582,0.281046355779452,0.6666666666666714,0.4857142857142875,0.5012735608762107,0.7559523809522943,0.3029810866034452,0.4488169966199891,0.4545454545454532,0.6666666666666643,0.7562853697003433,3,0,Stage 3,Stage 0,0.48179837361201816,-0.21654805534321692,77.58237,-18.245289
94,287,0.0021,0.0003,100.0,0.2974238875878257,0.5752593462517126,0.6227769110764427,1.0,0.5167624521072796,0.7823529411764412,0.3013356750011553,0.6666666666666714,0.5542857142857152,0.5506877228731568,0.7857142857144481,0.3094776549483882,0.3375181071945903,0.5454545454545467,0.7619047619047628,0.5899434084794528,3,0,Stage 3,Stage 0,0.6446308188338483,-0.13382157192900979,74.190834,-7.7721562
94,288,0.0008,-0.0003,100.0,0.4660421545667361,0.6085339596790007,0.4115444617784725,0.9375,0.5244252873563191,0.7529411764703582,0.2941258030226024,0.6666666666666714,0.4685714285714297,0.5247070809984749,0.7440476190474783,0.2924503588830092,0.3749396426846942,0.4545454545454532,0.8095238095238066,0.5653585675851183,3,0,Stage 3,Stage 0,0.5508132080968746,-0.22825015493014567,76.67257,-10.884546
94,289,-0.0012,-0.0003,100.0,0.3723653395784367,0.4734781757682533,0.3886115444617779,1.0,0.5215517241379324,0.7764705882350427,0.3019364976660341,0.6666666666666714,0.5314285714285738,0.5226693835965328,0.7797619047619264,0.3020904280400245,0.3783196523418652,0.3636363636363668,0.6428571428571388,0.5991279339456348,3,0,Stage 3,Stage 0,0.4761504955380804,-0.2336620931443203,75.965096,-16.536
94,290,0.0031,-0.0005,100.0,0.4473067915690762,0.4914856136230199,0.4492979719188739,0.9375,0.5545977011494294,0.8176470588234679,0.2999491611591196,0.6666666666666714,0.5828571428571472,0.507386653082019,0.7916666666669698,0.3089013464661789,0.4239497827136631,0.4545454545454532,0.755952380952376,0.7496057148158428,3,0,Stage 3,Stage 0,0.6127255084944807,-0.22149559705291527,78.185196,-15.805583
94,291,0.0003,-0.0003,100.0,0.4473067915690762,0.4589939322763747,0.4817472698907963,0.9375,0.5344827586206868,0.7941176470587834,0.2708785876045638,0.3333333333333357,0.3828571428571443,0.5180845644421836,0.7976190476190368,0.2904070833551557,0.4715113471752765,0.5454545454545467,0.5952380952380949,0.644493923369513,3,2,Stage 3,Stage 2,0.40136096465181703,-0.1373525649714913,43.036438,-55.491642
94,292,-0.0009,-0.0003,100.0,0.3559718969555092,0.6014875709532213,0.5138845553822158,0.9375,0.5229885057471257,0.7941176470587834,0.3211628229421777,0.6666666666666714,0.4057142857142857,0.5247070809984749,0.7559523809522943,0.3269240844553849,0.47126991791405,0.4545454545454532,0.5952380952380949,0.6898599127933949,3,0,Stage 3,Stage 0,0.512848894734794,-0.17327013494290222,78.60796,-13.147906
94,293,-0.0017,-0.0001,100.0,0.3840749414519848,0.4865922881190094,0.4881435257410267,1.0,0.5368773946360186,0.7823529411764412,0.2874705365808552,0.6666666666666714,0.4857142857142875,0.549668874172184,0.7916666666669698,0.325561900770154,0.3969097054563022,0.5454545454545467,0.6904761904761862,0.6788199276370719,3,0,Stage 3,Stage 0,0.5858352221235852,-0.1942108725272792,71.62575,-8.911156
94,294,0.0001,-0.0005,100.0,0.4519906323184841,0.5063613231552182,0.5017160686427466,0.9375,0.5387931034482776,0.7705882352940989,0.2833572121828354,0.6666666666666714,0.3942857142857185,0.5160468670402416,0.7857142857144481,0.2986325771467477,0.3544181554804453,0.5454545454545467,0.6726190476190439,0.6700992670934234,3,0,Stage 3,Stage 0,0.5593018819886748,-0.21446886494568201,72.61637,-15.31583
94,295,-0.0041,-0.0003,100.0,0.3840749414519848,0.4225875905265255,0.4547581903276132,0.9375,0.549329501915711,0.7764705882350427,0.3059111706798489,0.6666666666666714,0.5142857142857196,0.540499235863475,0.761904761904816,0.2652066851783914,0.4594398841139551,0.3636363636363668,0.6428571428571388,0.7285462473327797,3,0,Stage 3,Stage 0,0.4957753839691481,-0.2633627509108547,79.16912,-18.28258
94,296,-0.0043,-0.0002,100.0,0.3325526932084131,0.6713642591505184,0.4101404056162216,0.9375,0.4995210727969343,0.7882352941173849,0.2862688912510975,0.6666666666666714,0.3828571428571443,0.5415180845644407,0.7916666666669698,0.2763137213810438,0.3017865765330754,0.5454545454545467,0.702380952380949,0.7077650988032289,3,0,Stage 3,Stage 0,0.5765283909090102,-0.27851619525288945,77.4277,-11.73536
94,297,-0.0027,0.0,100.0,0.4519906323184841,0.5936582501468024,0.3722308892355706,0.9375,0.5435823754789304,0.7764705882350427,0.2808614872671811,0.6666666666666714,0.3942857142857185,0.5517065715741225,0.75,0.3057578456541066,0.5333172380492535,0.5454545454545467,0.6666666666666643,0.6006123016977476,3,0,Stage 3,Stage 0,0.5010077159365247,-0.16433360577146428,72.22021,-12.227446
94,298,-0.0011,-0.0001,100.0,0.5807962529273993,0.5797612057154069,0.5656786271450827,0.9375,0.5129310344827616,0.7882352941173849,0.2884873133983419,0.6666666666666714,0.5314285714285738,0.5578196637799309,0.761904761904816,0.3013045528370028,0.3891839690970577,0.5454545454545467,0.6904761904761862,0.6578532331385105,3,0,Stage 3,Stage 0,0.6498323749056372,-0.07950175943700144,69.20233,-8.628949
94,299,0.0008,0.0003,100.0,0.377049180327873,0.3789391270307334,0.4758190327613079,0.9375,0.5416666666666643,0.7588235294117567,0.2899200443684364,0.6666666666666714,0.4914285714285711,0.5298013245033104,0.7738095238096321,0.3016712945984139,0.3459681313375178,0.5454545454545467,0.7857142857142847,0.6642545690694881,3,0,Stage 3,Stage 0,0.5735336513092897,-0.28369505648404214,71.49368,-16.006123
94,300,0.0007,-0.0,100.0,0.3021077283372335,0.6392640438441966,0.5268330733229298,0.9375,0.5909961685823788,0.7823529411764412,0.2609881221980856,0.6666666666666714,0.5314285714285738,0.5659704533876706,0.7321428571428896,0.3029286949232457,0.4348140994688556,0.5454545454545467,0.755952380952376,0.6405046850357188,3,0,Stage 3,Stage 0,0.6345489571796183,-0.17846033664390692,74.62397,-7.6759377
94,301,0.0018,0.0003,100.0,0.4402810304449644,0.5049911920140921,0.4828393135725406,1.0,0.5579501915708818,0.7823529411764412,0.291768729491153,0.6666666666666714,0.360000000000003,0.5843097300050957,0.8035714285715585,0.3278671346990052,0.3208594881699653,0.3636363636363668,0.6845238095238066,0.7796641617960844,3,0,Stage 3,Stage 0,0.5761765396190655,-0.34923206432078846,79.82554,-16.328064
94,302,0.0003,0.0004,100.0,0.4215456674473046,0.3969465648854964,0.4163806552262095,0.9375,0.5431034482758648,0.7764705882350427,0.3243980219069158,0.6666666666666714,0.5085714285714289,0.5343861436576667,0.7738095238096321,0.3116257138366407,0.3114437469821318,0.6363636363636402,0.6964285714285694,0.6994155301976086,3,0,Stage 3,Stage 0,0.6101128175838686,-0.24278850362669258,70.993385,-15.862741
94,303,-0.0001,0.0001,100.0,0.3887587822013927,0.5413975337639485,0.5232449297971904,0.9375,0.5938697318007655,0.7941176470587834,0.309192586772653,0.6666666666666714,0.571428571428573,0.5853285787060614,0.8095238095238528,0.3452611725258023,0.3710767745050702,0.4545454545454532,0.702380952380949,0.7108266072919562,3,0,Stage 3,Stage 0,0.6747650162487453,-0.21377783983590853,74.42038,-3.569887
94,304,0.0034,-0.0004,100.0,0.377049180327873,0.5691916226267395,0.4258970358814338,0.9375,0.573275862068968,0.8058823529411256,0.323612330729766,0.6666666666666714,0.4285714285714306,0.5471217524197662,0.75,0.2967464766595,0.476581361661033,0.6363636363636402,0.6845238095238066,0.5726876333611663,3,0,Stage 3,Stage 0,0.5654789345361206,-0.14677001895605846,72.10417,-12.014967
94,305,0.003,-0.0005,100.0,0.2740046838407295,0.6269328635740834,0.4773790951638084,0.9375,0.5450191570881238,0.7823529411764412,0.3023986689467079,0.6666666666666714,0.5028571428571453,0.555272542027506,0.761904761904816,0.305705453973907,0.4311926605504581,0.6363636363636402,0.6488095238095184,0.7214955005102546,3,0,Stage 3,Stage 0,0.6177440346435272,-0.16211600174143836,73.86174,-10.901373
94,306,-0.0027,0.0003,100.0,0.4683840749414401,0.323155216284988,0.548205928237131,0.9375,0.5795019157088142,0.8058823529411256,0.3195914405878781,0.6666666666666714,0.4857142857142875,0.5909322465613869,0.7559523809522943,0.3239377586839183,0.4497827136648951,0.5454545454545467,0.6488095238095184,0.7041469524074593,3,0,Stage 3,Stage 0,0.5983606054916322,-0.19505766957126192,70.786545,-6.950242
94,307,-0.0026,-0.0001,100.0,0.3302107728337091,0.5247602270503009,0.4675507020280811,0.9375,0.573275862068968,0.7823529411764412,0.3140916023478297,0.6666666666666714,0.4857142857142875,0.5929699439633183,0.7738095238096321,0.3066485042175273,0.3870111057460157,0.4545454545454532,0.678571428571427,0.5804805640597479,3,0,Stage 3,Stage 0,0.5659593610788491,-0.23272902379964794,75.86611,-14.3976755
94,308,-0.0007,-0.0005,100.0,0.4004683840749123,0.551184184771973,0.3251170046801874,0.9375,0.5584291187739439,0.7999999999999545,0.316310024495074,0.6666666666666714,0.4971428571428617,0.5603667855323486,0.761904761904816,0.3135118143238813,0.3647996137131812,0.4545454545454532,0.7499999999999964,0.7015493088412654,3,0,Stage 3,Stage 0,0.5851038896826397,-0.3142717196343107,74.155136,-6.051451
94,309,-0.0013,-0.0002,100.0,0.4660421545667361,0.4511646114699523,0.6234009360374415,0.9375,0.5766283524904203,0.7882352941173849,0.3170957156722238,0.6666666666666714,0.6400000000000041,0.5746306673458967,0.7738095238096321,0.300309110913183,0.3889425398358277,0.3636363636363668,0.6607142857142847,0.7167640783003968,3,0,Stage 3,Stage 0,0.6462430904052847,-0.16169409688909597,80.04768,-7.1060333
94,310,-0.0072,-0.0004,100.0,0.362997658079621,0.5758465453121957,0.5196567862714474,0.9375,0.599137931034484,0.7941176470587834,0.3285113463049356,0.6666666666666714,0.5257142857142867,0.573611818644931,0.8154761904763745,0.34211767171373,0.3623853211009162,0.4545454545454532,0.6011904761904745,0.6484831617033109,3,0,Stage 3,Stage 0,0.6306645300763136,-0.1762621210554577,75.86063,-3.4976108
94,311,0.0038,-0.0004,100.0,0.4496487119437802,0.3413583871599144,0.362558502340093,0.9375,0.5589080459770095,0.7882352941173849,0.2966215279382496,0.6666666666666714,0.5142857142857196,0.5690269994905783,0.8214285714286689,0.3168124901765523,0.3626267503621427,0.4545454545454532,0.6666666666666643,0.5844698023935457,3,0,Stage 3,Stage 0,0.5266814847143892,-0.2661407215338021,72.78499,-18.075777
94,312,0.0059,0.0004,100.0,0.2857142857142776,0.6418085731062817,0.533385335413417,1.0,0.5526819923371633,0.7882352941173849,0.3144151222443057,0.6666666666666714,0.480000000000004,0.5822720326031607,0.7976190476190368,0.3181222821815836,0.3558667310478007,0.5454545454545467,0.7380952380952337,0.6685221263568053,3,0,Stage 3,Stage 0,0.657789237471357,-0.20332420091942505,74.26083,-7.9347363
94,313,0.0002,0.0002,100.0,0.3957845433255045,0.5729105500097873,0.4929797191887672,0.9375,0.5689655172413808,0.8058823529411256,0.3112723575356995,0.6666666666666714,0.4857142857142875,0.5995924605196095,0.7976190476190368,0.3279719180594114,0.4451955577015951,0.6363636363636402,0.7261904761904745,0.5755635958808796,3,0,Stage 3,Stage 0,0.6517006079645826,-0.12676428909031234,68.1462,-5.342808
94,314,-0.0014,-0.0004,100.0,0.5105386416861677,0.605206498336269,0.6180967238689554,0.9375,0.5838122605363978,0.7882352941173849,0.3370615149974583,0.6666666666666714,0.4628571428571462,0.5965359144167088,0.7797619047619264,0.3131450725624702,0.3580395943988428,0.8181818181818201,0.702380952380949,0.7406067353186749,3,0,Stage 3,Stage 0,0.7986620970947427,-0.0725716192982705,64.944214,0.7077247
94,315,0.0004,0.0002,100.0,0.578454332552667,0.6341749853200263,0.5004680187207491,0.9375,0.5833333333333321,0.7823529411764412,0.3002726810556027,0.6666666666666714,0.4285714285714306,0.5929699439633183,0.7678571428571104,0.3147692146487131,0.3640753259295017,0.2727272727272734,0.6249999999999964,0.6943130160497262,3,0,Stage 3,Stage 0,0.5885091448029969,-0.23558268108633101,80.61944,-8.222335
94,316,-0.0032,-0.0005,100.0,0.4894613583138039,0.5809356038363696,0.5527301092043686,0.9375,0.5708812260536398,0.8058823529411256,0.3223182511438693,0.6666666666666714,0.600000000000005,0.6164034640855824,0.7976190476190368,0.3056006706135079,0.3527281506518598,0.4545454545454532,0.7619047619047628,0.7026625846553465,3,0,Stage 3,Stage 0,0.7294617720660621,-0.18087087258243784,72.83623,2.4213865
94,317,-0.0024,-0.0001,100.0,0.3489461358313974,0.486396555098846,0.5135725429017164,0.9375,0.599137931034484,0.7999999999999545,0.3280491750242547,0.6666666666666714,0.4285714285714306,0.5939887926642875,0.7738095238096321,0.3405983129878933,0.3478995654273298,0.5454545454545467,0.755952380952376,0.6239910937934887,3,0,Stage 3,Stage 0,0.6387105687427541,-0.2704880372577487,71.85115,-7.857566
94,318,0.0009,0.0002,100.0,0.3512880562061014,0.388530045018598,0.5129485179407176,0.9375,0.5943486590038312,0.8411764705881524,0.3281878264084668,0.6666666666666714,0.5600000000000023,0.6113092205807433,0.7976190476190368,0.3282338764604162,0.3853211009174302,0.5454545454545467,0.7142857142857117,0.7290101122553132,3,0,Stage 3,Stage 0,0.6770132261307982,-0.2476295722581871,70.69767,-5.3222713
94,319,0.0029,0.0002,100.0,0.4098360655737849,0.7204932472108041,0.5313572542901674,0.9375,0.5914750957854409,0.7999999999999545,0.3369690807413192,0.6666666666666714,0.5428571428571445,0.6296484971981648,0.8333333333332575,0.3410174464295039,0.3732496378561087,0.5454545454545467,0.7202380952380949,0.6812320252342516,3,0,Stage 3,Stage 0,0.7603073093050594,-0.14308313811076967,72.10588,-0.9965349
94,320,-0.0015,0.0002,100.0,0.4777517564402842,0.5543159130945376,0.5413416536661444,0.9375,0.599137931034484,0.8411764705881524,0.3347506585940749,0.6666666666666714,0.600000000000005,0.5883851248089691,0.8095238095238528,0.3551632000838225,0.2486721390632524,0.5454545454545467,0.7916666666666643,0.7903330550143792,3,0,Stage 3,Stage 0,0.8153115966801727,-0.23445109791104762,68.864204,2.826722
94,321,-0.0006,0.0004,100.0,0.3067915690866414,0.59757291055001,0.4703588143525756,0.9375,0.6240421455938687,0.8117647058822968,0.3335490132643102,0.6666666666666714,0.5657142857142894,0.6271013754457471,0.8273809523811906,0.3655367527636599,0.3841139546113012,0.6363636363636402,0.7380952380952337,0.6175897578625111,3,0,Stage 3,Stage 0,0.7400118799878557,-0.17325415608044425,67.49292,-3.7756598
94,322,0.0015,0.0003,100.0,0.4637002341920322,0.6208651399491103,0.4975039001560049,0.9375,0.6149425287356358,0.8411764705881524,0.3238434163701029,0.6666666666666714,0.4914285714285711,0.605196128374935,0.7738095238096321,0.3505003405459206,0.4118783196523417,0.3636363636363668,0.6130952380952372,0.602746080341408,3,0,Stage 3,Stage 0,0.6180825631990392,-0.16984564903414756,79.05818,-8.719899
94,323,0.0026,0.0004,100.0,0.4473067915690762,0.5186925034253278,0.5316692667706704,0.9375,0.5799808429118798,0.8529411764704946,0.3174192355686998,0.6666666666666714,0.5142857142857196,0.6041772796739693,0.8273809523811906,0.3577303924136856,0.3206180589087388,0.5454545454545467,0.7797619047619015,0.681510344187771,3,0,Stage 3,Stage 0,0.7338499213499912,-0.22157510530552288,69.9544,1.6610336
94,324,0.0009,-0.0004,100.0,0.4730679156908763,0.7680563711098038,0.5023400936037419,0.9375,0.601053639846743,0.8176470588234679,0.2956509682488359,0.6666666666666714,0.4914285714285711,0.6306673458991341,0.7976190476190368,0.337088070414417,0.3075808788025114,0.3636363636363668,0.7380952380952337,0.7257630577975718,3,0,Stage 3,Stage 0,0.7307270917474138,-0.25139222921880683,77.14357,-2.0457182
94,325,-0.0014,-0.0,100.0,0.4285714285714164,0.6461146995498126,0.5959438377535093,1.0,0.6374521072796924,0.8294117647058101,0.3265702269260941,0.6666666666666714,0.6514285714285712,0.6230259806418736,0.8273809523811906,0.3206370828312472,0.2694350555287279,0.5454545454545467,0.6964285714285694,0.6933852862046592,3,0,Stage 3,Stage 0,0.8301073090266979,-0.11828570498862534,68.872246,6.7961783
94,326,0.0017,-0.0001,100.0,0.4637002341920322,0.4717165785868111,0.5661466458658317,0.9375,0.573275862068968,0.8352941176469812,0.3451032952812269,0.6666666666666714,0.5600000000000023,0.6041772796739693,0.8333333333332575,0.3361974118509963,0.3722839208111992,0.6363636363636402,0.6964285714285694,0.6557194544948501,3,0,Stage 3,Stage 0,0.7313246206963053,-0.11358135208802789,67.21806,0.7612088
94,327,-0.0008,0.0002,100.0,0.4473067915690762,0.502446662752007,0.6129485179407155,1.0,0.6618773946360115,0.8176470588234679,0.3029994916115939,0.6666666666666714,0.5485714285714316,0.655119714722364,0.8273809523811906,0.3319012940744983,0.3384838242394963,0.4545454545454532,0.6369047619047592,0.6297430188329187,3,0,Stage 3,Stage 0,0.7247744213673981,-0.16039823301616585,74.9546,-0.26203358
94,328,-0.0016,-0.0,100.0,0.4754098360655803,0.5805441377960463,0.5354134165366631,0.9375,0.6321839080459739,0.8176470588234679,0.3712159726394546,0.6666666666666714,0.4457142857142884,0.6271013754457471,0.8095238095238528,0.3298056268664524,0.3213423466924219,0.5454545454545467,0.7499999999999964,0.6289080619723535,3,0,Stage 3,Stage 0,0.7390147579614663,-0.21416123163029555,70.69902,2.9512086
94,329,0.0026,-0.0005,100.0,0.4215456674473046,0.5460951262477991,0.5502340093603735,0.9375,0.5809386973180075,0.8176470588234679,0.312705088505794,0.6666666666666714,0.5885714285714307,0.6041772796739693,0.8273809523811906,0.3199559909886247,0.3819410912602627,0.4545454545454532,0.6845238095238066,0.7610167919101976,3,0,Stage 3,Stage 0,0.7035484951160704,-0.19147675011412857,74.37726,-2.858127
94,330,-0.0031,-0.0004,100.0,0.5948477751756513,0.6431787042474078,0.5553822152886134,0.9375,0.6240421455938687,0.8294117647058101,0.3190368350510724,0.6666666666666714,0.571428571428573,0.6250636780438086,0.8273809523811906,0.3436894221197661,0.3524867213906333,0.6363636363636402,0.7083333333333321,0.7320716207440405,3,0,Stage 3,Stage 0,0.836990000490986,-0.0876558843772125,66.80229,3.6484215
94,331,0.002,-0.0002,100.0,0.4613583138172998,0.6189078097475047,0.4624024960998447,0.9375,0.586206896551726,0.8117647058822968,0.3208855201737748,0.6666666666666714,0.5371428571428609,0.6209882832399423,0.8511904761905953,0.3438989888405643,0.3611781747947837,0.5454545454545467,0.773809523809522,0.7494201688468323,3,0,Stage 3,Stage 0,0.7568681068004168,-0.2210397879784164,70.41639,-0.5266883
94,332,-0.0011,-0.0005,100.0,0.3981264637002084,0.5971814445096868,0.5290171606864256,1.0,0.6532567049808442,0.823529411764639,0.3213939085825217,0.6666666666666714,0.4742857142857168,0.655119714722364,0.8095238095238528,0.3438465971603719,0.3737324963785617,0.5454545454545467,0.8690476190476168,0.7621300677242786,3,0,Stage 3,Stage 0,0.7957059683230505,-0.2882424376694924,70.260254,0.17996849
94,333,-0.0012,-0.0003,100.0,0.4519906323184841,0.6500293599530238,0.5191887675506983,1.0,0.6585249042145591,0.7941176470587834,0.3333641447520463,0.6666666666666714,0.5771428571428601,0.6352521650534904,0.8392857142857792,0.3471996646932425,0.3790439401255447,0.7272727272727266,0.7619047619047628,0.6003339827442247,3,0,Stage 3,Stage 0,0.8283762607496139,-0.07205990930103012,66.18768,-0.7577387
94,334,0.003,0.0003,100.0,0.4918032786885362,0.6604032100215314,0.4315132605304193,1.0,0.6077586206896513,0.8117647058822968,0.3577205712436964,0.6666666666666714,0.5314285714285738,0.6653082017320457,0.8154761904763745,0.3466233562110332,0.3570738773539332,0.5454545454545467,0.7202380952380949,0.7073012338806954,3,0,Stage 3,Stage 0,0.7678566341379796,-0.1877817298085327,70.559555,3.7792592
94,335,0.0005,0.0002,100.0,0.3840749414519848,0.6492464278723844,0.5026521060842413,0.9375,0.6417624521072796,0.8176470588234679,0.3238434163701029,0.6666666666666714,0.6171428571428628,0.6143657666836511,0.7916666666669698,0.3402315712264894,0.3536938676967622,0.4545454545454532,0.6904761904761862,0.816402263660823,3,0,Stage 3,Stage 0,0.7651869291242241,-0.22884687671086462,74.27696,-2.8756182
94,336,-0.0022,-0.0002,100.0,0.5269320843091236,0.5962027794088876,0.5422776911076426,0.9375,0.6168582375478913,0.8352941176469812,0.3511577390580882,0.6666666666666714,0.5600000000000023,0.6474783494651035,0.8273809523811906,0.360507151464347,0.3153066151617558,0.5454545454545467,0.6845238095238066,0.8168661285833565,3,0,Stage 3,Stage 0,0.8236373148306391,-0.18819335204682897,68.69382,4.225816
94,337,0.0029,-0.0003,100.0,0.4824355971896921,0.4554707379134868,0.5836193447737905,0.9375,0.6843869731800751,0.8470588235293235,0.3330406248555704,0.6666666666666714,0.5428571428571445,0.6821192052980116,0.8452380952380736,0.3407554880284991,0.2964751327860924,0.5454545454545467,0.6904761904761862,0.7459875684200767,3,0,Stage 3,Stage 0,0.8220397436626286,-0.2329501744753995,68.5157,3.2340155
94,338,-0.0018,-0.0002,100.0,0.3044496487119374,0.7103151301624564,0.5308892355694219,1.0,0.6364942528735611,0.8588235294116657,0.3396958912973105,0.6666666666666714,0.6228571428571463,0.6729495669893026,0.8333333333332575,0.3466233562110332,0.4302269435055521,0.5454545454545467,0.7440476190476168,0.7575841914834385,3,0,Stage 3,Stage 0,0.8230304396392452,-0.15796021850886188,70.32623,6.54228
94,339,0.0037,0.0004,100.0,0.4332552693208527,0.5314151497357607,0.573946957878313,1.0,0.7059386973180075,0.8411764705881524,0.3423764847252357,0.6666666666666714,0.7142857142857153,0.6698930208863949,0.8630952380954113,0.3560538586472432,0.259536455818445,0.6363636363636402,0.7499999999999964,0.7166713053158915,0,0,Stage 0,Stage 0,0.9300973778019332,-0.14821372258128362,65.30848,8.801051
94,340,0.0009,-0.0002,100.0,0.3583138173302131,0.673321589352124,0.4903276131045224,1.0,0.6805555555555571,0.8352941176469812,0.3708924527429857,0.6666666666666714,0.5028571428571453,0.6785532348446282,0.8511904761905953,0.3252999423691491,0.3174794785127979,0.6363636363636402,0.7976190476190439,0.7601818350496323,3,0,Stage 3,Stage 0,0.86492164708759,-0.2516546236229852,70.488976,7.2622943
94,341,0.0027,0.0004,100.0,0.5597189695550355,0.6016833039733811,0.6020280811232439,0.9375,0.63409961685824,0.8352941176469812,0.3451032952812269,0.6666666666666714,0.5942857142857143,0.6826286296484945,0.8511904761905953,0.3810970817834089,0.2436021245774959,0.6363636363636402,0.6845238095238066,0.7882920493552277,0,0,Stage 0,Stage 0,0.9179362111320013,-0.13854360399948362,64.09375,10.201802
94,342,-0.0035,-0.0,100.0,0.4309133489461203,0.5981601096104896,0.5023400936037419,0.9375,0.6642720306513432,0.870588235294008,0.3687202477238074,0.6666666666666714,0.6457142857142877,0.6729495669893026,0.8452380952380736,0.3773772724891273,0.3556253017865742,0.5454545454545467,0.6547619047619051,0.7916318767974744,3,0,Stage 3,Stage 0,0.850296620643892,-0.1725303408573815,68.39568,6.5497007
94,343,0.0023,-0.0002,100.0,0.4871194379390999,0.5783910745742809,0.6414976599063955,1.0,0.7428160919540225,0.8411764705881524,0.3827702546563714,0.6666666666666714,0.5657142857142894,0.7310239429444714,0.875,0.3594069261801209,0.2544664413326885,0.6363636363636402,0.9107142857142848,0.7810557565636884,0,0,Stage 0,Stage 0,1.0238409029038729,-0.24972150346014133,66.51606,14.394356
94,344,0.0031,-0.0002,100.0,0.6159250585480152,0.5396359365824992,0.5769110764430572,0.9375,0.6714559386973171,0.8647058823528369,0.3445024726163481,0.6666666666666714,0.5942857142857143,0.7106469689251149,0.8214285714286689,0.3958191439199439,0.2967165620473189,0.6363636363636402,0.7202380952380949,0.7676036738101857,0,0,Stage 0,Stage 0,0.9275647606693749,-0.1486842059366995,64.27353,10.222945
94,345,-0.0002,-0.0001,100.0,0.5456674473067835,0.6660794676061847,0.4975039001560049,0.9375,0.7097701149425255,0.8588235294116657,0.3761612053427043,0.6666666666666714,0.6742857142857162,0.686194600101885,0.8511904761905953,0.3728191963116245,0.1972477064220186,0.5454545454545467,0.7261904761904745,0.7553576398552764,0,0,Stage 0,Stage 0,0.9598381715013762,-0.19527613424843626,61.592293,10.172695
94,346,-0.0034,0.0004,100.0,0.4707259953161724,0.5566647093364665,0.7063962558502297,0.9375,0.7059386973180075,0.870588235294008,0.3871608818228012,0.6666666666666714,0.6342857142857135,0.7045338767193066,0.8273809523811906,0.3884319170115731,0.3281023660067568,0.7272727272727266,0.6726190476190439,0.7268763336116528,0,0,Stage 0,Stage 0,0.9680984241801904,-0.05580948494789961,62.79553,13.6464
94,347,0.0028,-0.0002,100.0,0.5854800936768072,0.5918966529653531,0.5093603744149746,1.0,0.6824712643678161,0.8529411764704946,0.337708554790403,0.6666666666666714,0.6514285714285712,0.7070809984717243,0.8690476190474783,0.3967621941635642,0.3635924674070523,0.6363636363636402,0.7440476190476168,0.8171444475368759,0,0,Stage 0,Stage 0,0.9448341197825072,-0.1341734621854187,65.21349,11.039749
94,348,-0.0014,-0.0005,100.0,0.4800936768149881,0.696222352710901,0.544617784711388,0.9375,0.6944444444444464,0.870588235294008,0.4084669778619982,0.6666666666666714,0.5085714285714289,0.6872134488028507,0.8571428571428896,0.3953476187981337,0.3433124094640298,0.7272727272727266,0.7380952380952337,0.7394934595045903,0,0,Stage 0,Stage 0,0.9401496888940075,-0.1362616749162262,64.24461,12.586645
94,349,0.0008,0.0001,100.0,0.5620608899297395,0.6723429242513248,0.4828393135725406,0.9375,0.6867816091954033,0.8352941176469812,0.398252992559037,0.6666666666666714,0.6742857142857162,0.7004584819154331,0.8154761904763745,0.3565253837690534,0.2976822790922284,0.6363636363636402,0.6845238095238066,0.581779385842843,0,0,Stage 0,Stage 0,0.8994340096708013,-0.0631851121292959,61.170444,4.9457216
