unit,time,op_setting_1,op_setting_2,op_setting_3,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,kmeans_cluster,agglo_cluster,kmeans_stage,agglo_stage,pca_1,pca_2,tsne_1,tsne_2
95,48,0.0006,0.0002,100.0,0.3042168674698757,0.272945280139524,0.3816677920324096,1.0,0.7826086956521863,0.0757575757570521,0.2311316521583037,0.2559523809523831,0.7142857142857082,0.2205882352941444,0.2579729590257003,0.3074259330511779,0.25,0.5658914728682127,0.7482739574703103,1,2,Stage 1,Stage 2,-0.4883707953827048,0.08501164796562205,-75.25717,18.067562
95,49,0.0028,-0.0002,100.0,0.2319277108433652,0.3442337039459389,0.2658676569885223,0.0,0.7407407407407476,0.1060606060600548,0.1771067037602094,0.2857142857142847,0.7164179104477455,0.1764705882351336,0.2426462999277561,0.3509041939207407,0.5,0.550387596899224,0.5455675227837631,1,3,Stage 1,Stage 3,-0.43677786208746083,0.3440596545735505,-7.8203,65.81277
95,50,0.0004,-0.0005,100.0,0.2740963855421796,0.4833224329627228,0.1622214719783912,1.0,0.6682769726247955,0.1515151515150137,0.1761195369290149,0.2916666666666678,0.8166311300639677,0.2205882352941444,0.2732480132108605,0.2089265101962354,0.3333333333333357,0.6589147286821699,0.7076774371720518,1,2,Stage 1,Stage 2,-0.5146390992845936,0.06848743614885267,-64.38396,13.536167
95,51,0.0022,-0.0004,100.0,0.3072289156626482,0.3677785044691575,0.2554017555705634,0.0,0.8486312399355853,0.0757575757570521,0.2085165574800385,0.0714285714285729,0.7974413646055325,0.2058823529409892,0.249870987718026,0.3693728357060379,0.1666666666666714,0.6279069767441854,0.862883181441596,1,3,Stage 1,Stage 3,-0.7390330618508508,0.33953445818572553,-16.190985,64.459496
95,52,-0.0036,-0.0002,100.0,0.3584337349397515,0.3747547416612207,0.320391627278866,1.0,0.6843800322061213,0.1363636363630576,0.212779323342005,0.2738095238095255,0.8230277185500938,0.1176470588234224,0.2626174011765911,0.2070026933435969,0.3333333333333357,0.7131782945736447,0.7549019607843093,1,2,Stage 1,Stage 2,-0.5309604812532206,0.10457039387842931,-69.5856,14.962667
95,53,0.0037,-0.0003,100.0,0.2891566265060135,0.3734466971877097,0.2699189736664422,1.0,0.7536231884057969,0.1969696969699725,0.2054653145472542,0.2261904761904745,0.7953091684434952,0.2352941176468448,0.2859944266694185,0.2751058099268988,0.4166666666666714,0.6589147286821699,0.6637669152167902,1,2,Stage 1,Stage 2,-0.4749287649587348,0.08812159082061338,-62.514706,14.72371
95,54,-0.0044,0.0003,100.0,0.0753012048192829,0.3516459559625104,0.2856178257933841,1.0,0.7310789049919464,0.1666666666669698,0.1876065691465527,0.1666666666666678,0.7484008528784756,0.2352941176468448,0.2798534420476812,0.3866871873797635,0.25,0.6434108527131777,0.7905274785970704,1,2,Stage 1,Stage 2,-0.5858936678798263,0.04437111376843145,-75.10938,-12.430522
95,55,0.0012,-0.0005,100.0,0.1867469879518069,0.394593416176157,0.1907494935854146,1.0,0.755233494363921,0.1666666666669698,0.185093780848959,0.2202380952380949,0.718550106609797,0.1764705882351336,0.2302095159459156,0.2439399769141985,0.25,0.6279069767441854,0.6724661695664196,1,2,Stage 1,Stage 2,-0.5685671028689452,0.032720950544553984,-88.26346,-0.4789764
95,56,0.002,0.0001,100.0,0.3373493975903727,0.1787660780466566,0.2840985820391601,1.0,0.6940418679549083,0.1515151515150137,0.2107601184600227,0.1607142857142847,0.818763326226005,0.1617647058815237,0.2586438228919405,0.2577914582531733,0.1666666666666714,0.8217054263565906,0.6829605081469197,1,2,Stage 1,Stage 2,-0.660571175386612,0.044985325979182075,-81.57781,0.96943146
95,57,0.0017,0.0003,100.0,0.2108433734939581,0.1761499890996276,0.2422349763673175,1.0,0.7745571658615091,0.1515151515150137,0.2217086960423557,0.1309523809523831,0.718550106609797,0.1029411764698124,0.2511095056249388,0.1735282801077318,0.25,0.6744186046511587,0.6937310135321724,1,2,Stage 1,Stage 2,-0.6906665342690363,0.06242364913678865,-89.92864,-10.143504
95,58,-0.001,0.0003,100.0,0.2740963855421796,0.3935033791148896,0.0496286293045251,1.0,0.7294685990338223,0.0909090909090082,0.2060037691824447,0.1726190476190474,0.7334754797441434,0.2058823529409892,0.2598307358860552,0.3447479799923059,0.1666666666666714,0.6666666666666643,0.8824910245788473,1,2,Stage 1,Stage 2,-0.6753506356280138,0.059455583903710946,-86.10697,11.9952965
95,59,0.0034,0.0,100.0,0.1716867469879446,0.2766514061478133,0.1932815665091176,1.0,0.6698872785829337,0.0909090909090082,0.231041909719103,0.2261904761904745,0.8507462686567067,0.2058823529409892,0.2663329548973081,0.2681800692574114,0.1666666666666714,0.720930232558139,0.7435791217895584,1,2,Stage 1,Stage 2,-0.6842829965857811,0.07081446171982264,-86.18731,0.19994071
95,60,0.0001,-0.0003,100.0,0.2499999999999715,0.3669064748201478,0.2084740040513146,1.0,0.7310789049919464,0.0909090909090082,0.2393879565646628,0.1964285714285729,0.818763326226005,0.1323529411756681,0.2599855506244211,0.3266641015775349,0.25,0.7829457364341046,0.7431648715824366,1,2,Stage 1,Stage 2,-0.6469702870646914,0.11686928673889674,-88.4899,3.0491736
95,61,-0.0024,-0.0003,100.0,0.3102409638554206,0.357750163505564,0.343517893315326,1.0,0.7117552334943582,0.257575757575978,0.2383110472942675,0.2738095238095255,0.7526652452025644,0.2058823529409892,0.2392403756837637,0.3524432474028458,0.25,0.6434108527131777,0.7100248550124277,1,2,Stage 1,Stage 2,-0.42527759944320676,0.04526366636487064,-68.34294,11.408817
95,62,-0.0042,0.0002,100.0,0.1716867469879446,0.1159799433180737,0.2979405806887243,1.0,0.6843800322061213,0.2272727272729753,0.2018756169792652,0.2261904761904745,0.8550106609808239,0.147058823529278,0.2484260501599777,0.3151212004617179,0.3333333333333357,0.5736434108527142,0.533692350179507,1,2,Stage 1,Stage 2,-0.5222442996019435,0.04167914321817655,-75.2952,-16.687868
95,63,-0.0027,-0.0002,100.0,0.3373493975903727,0.1114017876607889,0.2938892640108044,1.0,0.7359098228663328,0.1515151515150137,0.2321188189894982,0.1726190476190474,0.8251599147121453,0.1323529411756681,0.2596243162349054,0.3866871873797635,0.25,0.6821705426356601,0.6300745650372832,1,2,Stage 1,Stage 2,-0.575639707676092,0.08266460555674168,-82.728455,-14.929975
95,64,-0.0013,0.0,100.0,0.2710843373494072,0.3045563549160732,0.1681296421336924,0.0,0.8389694041867841,0.1060606060600548,0.2483622004846069,0.1369047619047627,0.7675906183368824,0.1764705882351336,0.2851687480648124,0.2250865717583678,0.25,0.7054263565891432,0.7757525545429402,1,3,Stage 1,Stage 3,-0.7702865004351929,0.3744357074168324,-14.866222,64.01713
95,65,0.0032,-0.0005,100.0,0.3463855421686901,0.2391541312404683,0.306380823767725,0.0,0.9323671497584628,0.0909090909090082,0.2115678004128156,0.2857142857142847,0.8017057569296497,0.1029411764698124,0.2679327071937223,0.2189303578299402,0.4166666666666714,0.6046511627906987,0.5817453742060223,1,3,Stage 1,Stage 3,-0.6031009874752111,0.39977679943315675,-8.047038,66.140305
95,66,-0.0024,0.0002,100.0,0.2349397590361377,0.1813821669936786,0.2965901417960843,1.0,0.8309178743961354,0.1212121212120109,0.1969846540428932,0.1547619047619051,0.7398720682302695,0.1617647058815237,0.2630302404788907,0.276644863409011,0.3333333333333357,0.550387596899224,0.6426401546534137,1,2,Stage 1,Stage 2,-0.5749662040489333,0.07662759915993883,-80.27301,-14.419926
95,67,-0.002,0.0004,100.0,0.2921686746987859,0.3254850664922628,0.2103308575286959,1.0,0.7085346215780959,0.1060606060600548,0.2418558736426419,0.2321428571428576,0.742004264392321,0.2058823529409892,0.2407369181546101,0.2531742978068507,0.3333333333333357,0.5891472868217029,0.7497928748964355,1,2,Stage 1,Stage 2,-0.5294568397948358,0.08362976983053547,-74.947975,22.527122
95,68,-0.0013,-0.0002,100.0,0.1626506024096272,0.1879223893612405,0.3583727211343692,1.0,0.7391304347826235,0.1666666666669698,0.2064076101588412,0.2142857142857153,0.684434968017058,0.2058823529409892,0.2461038290845323,0.2570219315121207,0.4166666666666714,0.720930232558139,0.8312620822977124,1,2,Stage 1,Stage 2,-0.578381244657922,0.029054186709952842,-99.01582,-5.26415
95,69,0.0028,-0.0001,100.0,0.3855421686747036,0.2291257902768748,0.2581026333558398,1.0,0.737520128824471,0.1515151515150137,0.2134523916360038,0.2023809523809525,0.703624733475479,0.1764705882351336,0.2414077820208504,0.253559061177377,0.4166666666666714,0.7131782945736447,0.5701463684065118,1,2,Stage 1,Stage 2,-0.47478267673394625,0.06827875913748836,-60.75947,2.455581
95,70,0.0022,0.0002,100.0,0.3313253012047994,0.298888162197521,0.2265361242403791,0.0,0.8276972624798731,0.1363636363630576,0.1965808130665038,0.3452380952380949,0.7761194029850884,0.1176470588234224,0.2789761585302912,0.3412851096575622,0.3333333333333357,0.651162790697672,0.6496824081745345,1,3,Stage 1,Stage 3,-0.5634666272066491,0.3664308465519502,-8.806325,65.63592
95,71,-0.0024,-0.0,100.0,0.1837349397590344,0.3850010900370648,0.2635043889263997,1.0,0.8051529790660226,0.1818181818180164,0.1949654491609109,0.1071428571428576,0.6886993603411469,0.1617647058815237,0.2555475281246799,0.2974220854174731,0.25,0.7131782945736447,0.7653962993648165,1,2,Stage 1,Stage 2,-0.6269060828099207,0.05260180232764794,-90.98202,3.7882092
95,72,-0.0006,0.0001,100.0,0.1656626506023997,0.2563767168083757,0.2938892640108044,1.0,0.7294685990338223,0.2272727272729753,0.1985102755092853,0.2500000000000035,0.6716417910447774,0.2058823529409892,0.2483228403344028,0.3505194305502144,0.3333333333333357,0.759689922480618,0.6904170118751765,1,2,Stage 1,Stage 2,-0.5106766426323326,0.014597562432451916,-67.47197,-8.718444
95,73,0.0014,0.0002,100.0,0.2048192771084132,0.4434270765206065,0.2586090479405811,1.0,0.6425120772946968,0.1666666666669698,0.1941128959885105,0.2023809523809525,0.8294243070362626,0.1176470588234224,0.2715966560016483,0.2808772604848002,0.3333333333333357,0.6046511627906987,0.5857497928748998,1,2,Stage 1,Stage 2,-0.48510172262535256,0.10596016857349277,-52.642258,21.445293
95,74,0.0023,-0.0002,100.0,0.1506024096385658,0.2640069762371979,0.3332207967589475,1.0,0.6441223832528209,0.1666666666669698,0.1929013730593141,0.2321428571428576,0.8635394456290015,0.1323529411756681,0.2380534626896491,0.3428241631396673,0.25,0.6124031007751931,0.832504832919085,1,2,Stage 1,Stage 2,-0.5997985406639659,0.04094634891356572,-75.607185,-12.880713
95,75,0.0016,0.0003,100.0,0.1204819277108413,0.2201874863745416,0.3134706279540822,1.0,0.6779388083735824,0.1363636363630576,0.2186574531095715,0.1964285714285729,0.7974413646055325,0.1323529411756681,0.2531220972236525,0.32435552135437,0.4166666666666714,0.6666666666666643,0.5715272024302678,1,2,Stage 1,Stage 2,-0.5309974965080578,0.09193542669820054,-69.213234,-6.993696
95,76,-0.0006,-0.0001,100.0,0.2108433734939581,0.29365598430347,0.1706617150573919,1.0,0.7487922705313963,0.2121212121210192,0.227900924347125,0.2619047619047627,0.7334754797441434,0.147058823529278,0.2779440602745424,0.2424009234320934,0.25,0.720930232558139,0.7459265396299344,1,2,Stage 1,Stage 2,-0.6213363204575444,0.06555037097853597,-85.192894,-0.5540328
95,77,0.0043,0.0001,100.0,0.4789156626505928,0.1593634183562287,0.2798784604996598,1.0,0.7423510466988859,0.1515151515150137,0.2185228394507774,0.2142857142857153,0.6993603411513902,0.1911764705882888,0.2919289916400061,0.1766063870719492,0.25,0.7829457364341046,0.6035625517812733,1,2,Stage 1,Stage 2,-0.5406001854005444,0.06841248109370404,-79.70217,-0.19599372
95,78,0.003,-0.0003,100.0,0.4036144578313099,0.3252670590800122,0.1780891289669135,1.0,0.7149758454106205,0.0909090909090082,0.1852732657273677,0.1547619047619051,0.7889125799573549,0.1911764705882888,0.2559087625141885,0.272797229703734,0.3333333333333357,0.8372093023255793,0.7207953603976804,1,2,Stage 1,Stage 2,-0.6172730088860697,0.0706868144576035,-83.880714,13.504173
95,79,0.0024,0.0,100.0,0.2831325301204686,0.3464137780684595,0.2501688048615804,1.0,0.6425120772946968,0.1515151515150137,0.2089203984564349,0.2261904761904745,0.7526652452025644,0.1323529411756681,0.2841366498090636,0.2204694113120453,0.25,0.7829457364341046,0.5965202982601454,1,2,Stage 1,Stage 2,-0.5441098869913242,0.08701009860935383,-70.61058,3.925712
95,80,-0.0013,0.0003,100.0,0.2259036144578488,0.2794855025070859,0.1704929101958114,0.0,0.6360708534621438,0.1969696969699725,0.2071704208920408,0.2678571428571423,0.7441364605543583,0.0588235294117112,0.2361956858292941,0.1850711812235488,0.1666666666666714,0.6821705426356601,0.7805854736260684,1,3,Stage 1,Stage 3,-0.711283504256368,0.289383472431485,-15.17872,62.75397
95,81,-0.0017,0.0002,100.0,0.2499999999999715,0.2901678657074384,0.2125253207292345,1.0,0.7874396135265727,0.1666666666669698,0.2500224356098002,0.3452380952380949,0.7228144989339143,0.147058823529278,0.2686551759727535,0.2585609849942258,0.25,0.6821705426356601,0.7060204363435503,1,2,Stage 1,Stage 2,-0.5566867526851991,0.09042142166072173,-80.71493,-3.073197
95,82,-0.0024,-0.0003,100.0,0.1596385542168548,0.298888162197521,0.2088116137744755,1.0,0.6231884057971087,0.1666666666669698,0.2003499955128731,0.1369047619047627,0.6801705756929692,0.1323529411756681,0.2537413561771089,0.2720277029626814,0.1666666666666714,0.6124031007751931,0.7731289698978188,1,2,Stage 1,Stage 2,-0.6155899821206239,0.030013608140273956,-89.082466,-2.3538604
95,83,-0.0004,0.0004,100.0,0.322289156626482,0.2720732504905214,0.4383862255232955,1.0,0.8276972624798731,0.2121212121210192,0.236964910706277,0.2500000000000035,0.8272921108742111,0.2058823529409892,0.2667973991123986,0.302424009234322,0.3333333333333357,0.7364341085271313,0.6343551505109062,1,2,Stage 1,Stage 2,-0.4868654689744917,0.08947523401807214,-74.61787,5.6104927
95,84,0.0004,0.0003,100.0,0.4126506024096557,0.454763461957711,0.2655300472653614,1.0,0.7745571658615091,0.1515151515150137,0.197298752580096,0.2261904761904745,0.8144989339019162,0.1617647058815237,0.2841882547218475,0.2127741439015054,0.25,0.7519379844961236,0.6993924330295513,1,2,Stage 1,Stage 2,-0.5547827300390272,0.10411827783280769,-89.40088,16.905281
95,85,-0.0019,0.0003,100.0,0.2108433734939581,0.2219315456725539,0.3023295070898051,1.0,0.7971014492753596,0.1515151515150137,0.2040743067396562,0.1964285714285729,0.8038379530917013,0.1911764705882888,0.2626690060893821,0.3478260869565233,0.1666666666666714,0.6976744186046488,0.6937310135321724,1,2,Stage 1,Stage 2,-0.6307615145278229,0.04940558722418266,-83.95206,-9.171403
95,86,0.0005,-0.0001,100.0,0.3403614457831452,0.2092871157619384,0.2547265361242381,1.0,0.6972624798711706,0.0909090909090082,0.2255227497083396,0.3571428571428612,0.684434968017058,0.2647058823527004,0.2557023428630387,0.2593305117352855,0.4166666666666714,0.6744186046511587,0.8794531897265898,1,2,Stage 1,Stage 2,-0.49483820714409643,0.05179715163486301,-76.90566,-24.600163
95,87,0.0031,-0.0001,100.0,0.3162650602409655,0.4375408763897965,0.2621539500337597,1.0,0.6714975845410578,0.1212121212120109,0.1751323700978204,0.1845238095238066,0.8081023454157901,0.1617647058815237,0.2592114769326059,0.2331666025394412,0.3333333333333357,0.6976744186046488,0.8637116818558397,1,2,Stage 1,Stage 2,-0.5869075892538484,0.07325858642746337,-94.71212,11.366983
95,88,0.0005,-0.0003,100.0,0.2680722891566347,0.2044909526923959,0.2702565833896031,1.0,0.6859903381642596,0.1060606060600548,0.2133177779772097,0.1547619047619051,0.6631130063965855,0.1617647058815237,0.2554959232118889,0.4447864563293606,0.3333333333333357,0.6356589147286797,0.6581054957194112,1,2,Stage 1,Stage 2,-0.4797145827070125,0.07355368171209842,-62.691154,-18.060736
95,89,0.0026,-0.0001,100.0,0.2560240963855165,0.3614562895138462,0.1981769074949362,1.0,0.6038647342995205,0.1363636363630576,0.2225612492147561,0.3273809523809525,0.6886993603411469,0.2058823529409892,0.272680359170188,0.2981916121585257,0.25,0.7054263565891432,0.6502347417840397,1,2,Stage 1,Stage 2,-0.45527333139933446,0.06484770524264928,-51.258976,-1.2761428
95,90,0.0003,0.0004,100.0,0.322289156626482,0.3797689121430139,0.4041188386225549,1.0,0.7053140096618336,0.1666666666669698,0.1832540608453712,0.1428571428571459,0.8017057569296497,0.1323529411756681,0.2424914851893902,0.2581762216236996,0.3333333333333357,0.6046511627906987,0.7275614471140557,1,2,Stage 1,Stage 2,-0.49770059267134265,0.07309317087172446,-67.462395,15.045246
95,91,-0.0015,0.0003,100.0,0.2590361445783173,0.2609548724656676,0.2057731262660382,1.0,0.7826086956521863,0.1363636363630576,0.2109396033384172,0.2559523809523831,0.8784648187633195,0.1764705882351336,0.2674682629786389,0.3039630627164342,0.25,0.6589147286821699,0.5803645401822664,1,2,Stage 1,Stage 2,-0.5917288349305652,0.08848038554611859,-81.85618,-6.050511
95,92,-0.0045,0.0001,100.0,0.3915662650602485,0.2579027686941373,0.2542201215395003,0.0,0.5700483091787447,0.1060606060600548,0.213003679440014,0.1607142857142847,0.7569296375266532,0.1029411764698124,0.2646299927753119,0.2804924971142739,0.4166666666666714,0.5736434108527142,0.5643468655067636,1,3,Stage 1,Stage 3,-0.4860764487980867,0.3731775578540903,-3.8256578,63.875885
95,93,0.0008,0.0003,100.0,0.2771084337349236,0.408109875735775,0.4247130317353154,1.0,0.7342995169082087,0.1666666666669698,0.2483173292650065,0.1488095238095255,0.784648187633266,0.2058823529409892,0.2495613582413085,0.2116198537899194,0.0833333333333357,0.7286821705426334,0.7426125379729314,1,2,Stage 1,Stage 2,-0.5919364375128371,0.06606568967968887,-92.07233,17.09603
95,94,-0.0016,0.0001,100.0,0.0361445783132694,0.2339219533464174,0.2388588791357193,1.0,0.6183574879227081,0.1666666666669698,0.2239971282419475,0.1369047619047627,0.7569296375266532,0.147058823529278,0.2725255444318293,0.2150827241246702,0.25,0.6434108527131777,0.6741231703949211,1,2,Stage 1,Stage 2,-0.6523015156310217,0.05816133113158553,-90.24354,-3.3444242
95,95,-0.0013,0.0002,100.0,0.3463855421686901,0.4776542402441706,0.2267049291019596,1.0,0.7471819645732722,0.1666666666669698,0.2547787848873781,0.1666666666666678,0.842217484008529,0.1617647058815237,0.2986892352151926,0.2958830319353609,0.3333333333333357,0.5348837209302282,0.7062966031483029,1,2,Stage 1,Stage 2,-0.49154374211724694,0.1653216406473398,-86.40353,20.91793
95,96,0.0,-0.0002,100.0,0.3403614457831452,0.4371048615652952,0.3742403781228915,1.0,0.7198067632850353,0.1515151515150137,0.213587005294805,0.1845238095238066,0.7910447761194064,0.2058823529409892,0.2698936938796592,0.1692958830319355,0.5,0.6666666666666643,0.7627727147196879,1,2,Stage 1,Stage 2,-0.4720511849087284,0.11257836760887405,-75.62633,27.989492
95,97,-0.0014,-0.0003,100.0,0.2921686746987859,0.4305646391977333,0.1726873733963536,1.0,0.7874396135265727,0.1515151515150137,0.214753657004401,0.1726190476190474,0.7505330490405271,0.1029411764698124,0.2402724739395196,0.4332435552135436,0.3333333333333357,0.7364341085271313,0.6059099696216492,1,2,Stage 1,Stage 2,-0.5223354617060685,0.1104205290329533,-63.50095,24.283579
95,98,-0.0013,0.0005,100.0,0.2620481927710898,0.2685851318944827,0.3161715057393657,1.0,0.7278582930756841,0.1969696969699725,0.2403751233958502,0.2321428571428576,0.8315565031982999,0.1617647058815237,0.2586438228919405,0.3701423624470905,0.25,0.6976744186046488,0.578293289146643,1,2,Stage 1,Stage 2,-0.5080089773021266,0.08590379353016256,-76.206116,-9.010689
95,99,0.0015,0.0004,100.0,0.3524096385542066,0.2014388489208656,0.3715395003376081,1.0,0.6296296296296333,0.1212121212120109,0.1956385174549026,0.2083333333333357,0.8358208955223887,0.1176470588234224,0.2503354319331166,0.3562908811081229,0.4166666666666714,0.6589147286821699,0.8370615851974605,1,2,Stage 1,Stage 2,-0.5196530107275197,0.08085035646584532,-77.26517,-23.812666
95,100,0.0008,0.0001,100.0,0.4006024096385374,0.4013516459559696,0.3411546252532069,1.0,0.7632850241545981,0.1666666666669698,0.2123306111460081,0.1547619047619051,0.8017057569296497,0.1029411764698124,0.2823304778614925,0.428626394767214,0.3333333333333357,0.6046511627906987,0.6095001380833978,1,2,Stage 1,Stage 2,-0.4197036765375012,0.1436644570598297,-64.604706,25.09527
95,101,-0.0039,0.0,100.0,0.174698795180717,0.3148027032919174,0.2629979743416584,1.0,0.7165861513687588,0.0909090909090082,0.2003499955128731,0.2797619047619051,0.7654584221748308,0.147058823529278,0.2868717101868085,0.4713351288957312,0.3333333333333357,0.5736434108527142,0.7774095553714417,1,2,Stage 1,Stage 2,-0.49947117139111197,0.10998644049768619,-50.94864,13.272883
95,102,0.0014,-0.0005,100.0,0.3373493975903727,0.354480052321783,0.1693112761647519,1.0,0.69243156199677,0.1818181818180164,0.2199138472583683,0.2857142857142847,0.8166311300639677,0.2205882352941444,0.2651460419031863,0.2785686802616425,0.25,0.6821705426356601,0.6708091687379181,1,2,Stage 1,Stage 2,-0.5207374606076635,0.06484750775523042,-73.3076,10.760403
95,103,-0.0013,-0.0002,100.0,0.1054216867469506,0.4602136472640126,0.2977717758271438,1.0,0.6988727858293231,0.1818181818180164,0.2261509467827309,0.2261904761904745,0.7292110874200404,0.0882352941175668,0.2736608525131601,0.2743362831858462,0.3333333333333357,0.6744186046511587,0.7433029549848129,1,2,Stage 1,Stage 2,-0.5414917375768318,0.11264131688794776,-64.73706,11.114015
95,104,0.0025,0.0004,100.0,0.4036144578313099,0.4964028776978466,0.3571910871033097,1.0,0.7085346215780959,0.1969696969699725,0.2164138921295872,0.2559523809523831,0.7782515991471257,0.1029411764698124,0.276499122716487,0.3155059638322441,0.3333333333333357,0.7751937984496102,0.6415354874344104,1,2,Stage 1,Stage 2,-0.4146567877382684,0.1272632846374852,-55.73302,32.635956
95,105,-0.0013,0.0002,100.0,0.3403614457831452,0.3878351863963374,0.3779540850776506,0.0,0.7101449275362341,0.1363636363630576,0.1954141613569078,0.1964285714285729,0.6545842217483937,0.1029411764698124,0.2560119723397704,0.141592920353986,0.4166666666666714,0.720930232558139,0.7060204363435503,1,3,Stage 1,Stage 3,-0.5440194238047701,0.349163758095764,-8.993131,70.299225
95,106,-0.0006,0.0005,100.0,0.1807228915662335,0.2027468933943765,0.3306887238352445,1.0,0.7874396135265727,0.1969696969699725,0.1834335457237728,0.2083333333333357,0.761194029850742,0.1911764705882888,0.266436164722883,0.3316660253943837,0.3333333333333357,0.651162790697672,0.8888428610881007,1,2,Stage 1,Stage 2,-0.6149200889695408,0.030288331387063425,-98.41903,-6.4503436
95,107,0.0003,0.0004,100.0,0.1777108433734611,0.3499018966644911,0.358879135719107,1.0,0.7359098228663328,0.1969696969699725,0.2502467917078022,0.2857142857142847,0.7270788912580031,0.1617647058815237,0.2495613582413085,0.3970757983839945,0.3333333333333357,0.6899224806201545,0.6964926815796701,1,2,Stage 1,Stage 2,-0.45180924636169695,0.08817185913139705,-65.49798,10.022478
95,108,0.0004,0.0005,100.0,0.2771084337349236,0.3645083932853765,0.2655300472653614,1.0,0.6714975845410578,0.1515151515150137,0.2067217086960369,0.2857142857142847,0.8102345415778274,0.1764705882351336,0.2866652905356588,0.2739515198153199,0.3333333333333357,0.6976744186046488,0.7688483844241958,1,2,Stage 1,Stage 2,-0.526768726720947,0.09161478667003814,-69.50054,14.78592
95,109,-0.0008,0.0003,100.0,0.3102409638554206,0.5277959450621381,0.3549966239027675,1.0,0.7745571658615091,0.1818181818180164,0.2199587184779687,0.1666666666666678,0.7526652452025644,0.2058823529409892,0.2692228300134189,0.2820315505963791,0.1666666666666714,0.7286821705426334,0.7415078707539351,1,2,Stage 1,Stage 2,-0.5270553125293316,0.0840874635858207,-92.072754,17.183413
95,110,0.0013,-0.0004,100.0,0.3765060240963862,0.258774798343147,0.3872383524645535,1.0,0.7342995169082087,0.0757575757570521,0.1991384725836908,0.2500000000000035,0.7633262260127935,0.2352941176468448,0.2318608731551208,0.4909580607926145,0.3333333333333357,0.4961240310077528,0.6273128969897854,1,2,Stage 1,Stage 2,-0.342944163238611,0.07302197306922305,-49.180553,11.761541
95,111,0.0028,-0.0,100.0,0.2740963855421796,0.1665576629605425,0.3512829169480085,1.0,0.7101449275362341,0.1666666666669698,0.2309072960603089,0.2738095238095255,0.8251599147121453,0.1911764705882888,0.2789245536175002,0.1746825702193177,0.4166666666666714,0.7131782945736447,0.6068765534382763,1,2,Stage 1,Stage 2,-0.5257526852329585,0.08822164313796302,-74.33304,-2.1320996
95,112,-0.0007,0.0001,100.0,0.3584337349397515,0.4379768912143049,0.2489871708305209,1.0,0.5523349436392806,0.1060606060600548,0.2474199048730199,0.2023809523809525,0.7014925373134417,0.147058823529278,0.2821756631231267,0.2939592150827295,0.25,0.5581395348837184,0.785556476111573,1,2,Stage 1,Stage 2,-0.43978085938434713,0.12153171149482714,-60.421192,12.012437
95,113,-0.0009,0.0001,100.0,0.3614457831325239,0.4373228689775459,0.3080688723835258,1.0,0.6167471819645698,0.1515151515150137,0.2097280804092207,0.1904761904761933,0.742004264392321,0.1323529411756681,0.2751057900712155,0.272797229703734,0.25,0.6124031007751931,0.7020160176746728,1,2,Stage 1,Stage 2,-0.4499463868349597,0.09840346237063466,-60.379826,12.111715
95,114,-0.0019,0.0002,100.0,0.2289156626505928,0.2243296272073252,0.2577650236326789,1.0,0.7423510466988859,0.0909090909090082,0.2423494570582391,0.3095238095238102,0.8400852878464775,0.1176470588234224,0.3002889875116139,0.3101192766448619,0.3333333333333357,0.6744186046511587,0.621927644297152,1,2,Stage 1,Stage 2,-0.5615716752642698,0.14837677417875506,-81.5393,-6.147412
95,115,-0.0006,-0.0004,100.0,0.3945783132529925,0.4453891432308765,0.3220796758946633,1.0,0.6779388083735824,0.1515151515150137,0.2142600735887967,0.2916666666666678,0.7462686567164241,0.1764705882351336,0.2617917225719921,0.2554828780300084,0.25,0.720930232558139,0.7166528583264267,1,2,Stage 1,Stage 2,-0.4491780291728483,0.08241602832130279,-59.52257,12.673712
95,116,-0.003,0.0002,100.0,0.1927710843373518,0.2596468279921566,0.3067184334908859,1.0,0.7423510466988859,0.2121212121210192,0.2237279009243451,0.1071428571428576,0.7505330490405271,0.1911764705882888,0.2841366498090636,0.3228164678722578,0.3333333333333357,0.7674418604651159,0.619994476663905,1,2,Stage 1,Stage 2,-0.5705620883219362,0.07553870009646618,-80.425934,4.7489147
95,117,-0.001,0.0001,100.0,0.4277108433734895,0.238064094179208,0.1691424713031715,1.0,0.7294685990338223,0.1060606060600548,0.2275868258099294,0.1488095238095255,0.7697228144989197,0.2647058823527004,0.2575601197234007,0.2851096575605965,0.25,0.5813953488372086,0.743855288594311,1,2,Stage 1,Stage 2,-0.5644775565699486,0.0628514855145641,-75.43617,21.815548
95,118,0.0013,-0.0005,100.0,0.4156626506024281,0.2677131022454802,0.1721809588116158,1.0,0.7101449275362341,0.1060606060600548,0.2012922911244743,0.2083333333333357,0.7484008528784756,0.25,0.2589534523686652,0.3455175067333584,0.1666666666666714,0.7441860465116292,0.7195526097763008,1,2,Stage 1,Stage 2,-0.5717107828360748,0.03830407299538344,-82.03721,14.60926
